datetime,count
2011-01-23 11:00:00,51.88029764272535
2011-01-23 12:00:00,59.907507961229626
2011-01-23 13:00:00,55.99726210656032
2011-01-23 14:00:00,59.649706911475484
2011-01-23 15:00:00,59.36643783271285
2011-01-23 16:00:00,59.99560656088805
2011-01-23 17:00:00,55.128535896211865
2011-01-23 18:00:00,47.673352837281186
2011-01-23 19:00:00,34.37932680104444
2011-01-23 20:00:00,30.560497973311993
2011-01-23 21:00:00,23.868004994828038
2011-01-23 22:00:00,17.386461660729612
2011-01-23 23:00:00,12.16160694699128
2011-01-24 00:00:00,9.422162427165707
2011-01-24 01:00:00,3.5791835783954555
2011-01-24 03:00:00,1.7333601271289396
2011-01-24 04:00:00,2.249652278186483
2011-01-24 05:00:00,5.34275315210894
2011-01-24 06:00:00,30.339422699088225
2011-01-24 07:00:00,80.38762142245388
2011-01-24 08:00:00,175.5848866995406
2011-01-24 09:00:00,108.88491559335834
2011-01-24 10:00:00,41.57603993678999
2011-01-24 11:00:00,37.47788064056296
2011-01-24 12:00:00,44.55863087934414
2011-01-24 13:00:00,42.22568549869158
2011-01-24 14:00:00,39.33430751809894
2011-01-24 15:00:00,52.22110263987473
2011-01-24 16:00:00,69.69393447882321
2011-01-24 17:00:00,139.15261070580934
2011-01-24 18:00:00,136.9003248522982
2011-01-24 19:00:00,95.32604077764142
2011-01-24 20:00:00,63.85859843803418
2011-01-24 21:00:00,42.445706154524494
2011-01-24 22:00:00,25.574965529960725
2011-01-24 23:00:00,18.604046955590128
2011-01-25 00:00:00,8.289523244599588
2011-01-25 01:00:00,3.2127304799325236
2011-01-25 02:00:00,1.8195245288424808
2011-01-25 04:00:00,1.491043044542272
2011-01-25 05:00:00,4.9423462981172115
2011-01-25 06:00:00,33.86376252782515
2011-01-25 07:00:00,81.52635380067132
2011-01-25 08:00:00,193.16628450573762
2011-01-25 09:00:00,122.73103701143371
2011-01-25 10:00:00,56.93250523256045
2011-01-25 11:00:00,59.08417796325253
2011-01-25 12:00:00,70.90568876748088
2011-01-25 13:00:00,71.38864912933421
2011-01-25 14:00:00,74.8000333954475
2011-01-25 15:00:00,76.19762250916087
2011-01-25 16:00:00,93.93824777343023
2011-01-25 17:00:00,205.63196147270904
2011-01-25 18:00:00,194.60355047749516
2011-01-25 19:00:00,112.05391108462956
2011-01-25 20:00:00,71.52757204938975
2011-01-25 21:00:00,50.88125446674166
2011-01-25 22:00:00,37.146284190765584
2011-01-25 23:00:00,20.33601092828056
2011-01-26 00:00:00,8.770808716510098
2011-01-26 01:00:00,5.033016584731765
2011-01-26 02:00:00,2.7192976232454105
2011-01-26 05:00:00,2.495953900681252
2011-01-26 06:00:00,25.157736019307304
2011-01-26 07:00:00,62.94069868561875
2011-01-26 08:00:00,120.30222057972263
2011-01-26 09:00:00,80.40982674375203
2011-01-26 10:00:00,36.013078322579055
2011-01-26 11:00:00,27.71521844526272
2011-01-26 12:00:00,27.408556473421523
2011-01-26 13:00:00,27.190555324691047
2011-01-26 14:00:00,25.959507776826886
2011-01-26 15:00:00,20.324208063677517
2011-01-26 16:00:00,48.11677400907104
2011-01-26 17:00:00,76.74226021950754
2011-01-27 16:00:00,76.79997515420509
2011-01-27 17:00:00,164.96700357071174
2011-01-27 18:00:00,138.44902260568833
2011-01-27 19:00:00,99.18906543714212
2011-01-27 20:00:00,75.64395966154625
2011-01-27 21:00:00,51.938149360499565
2011-01-27 22:00:00,41.18617492552573
2011-01-27 23:00:00,24.86881904293394
2011-01-28 00:00:00,13.050001800305516
2011-01-28 01:00:00,6.520726832516455
2011-01-28 02:00:00,2.116047843613991
2011-01-28 03:00:00,1.7153120115335163
2011-01-28 05:00:00,6.118779259531592
2011-01-28 06:00:00,31.482963739874926
2011-01-28 07:00:00,86.63520622239038
2011-01-28 08:00:00,200.08213052451597
2011-01-28 09:00:00,70.22725488304602
2011-01-28 10:00:00,35.70649020096936
2011-01-28 11:00:00,37.31325782012758
2011-01-28 12:00:00,39.905143940131275
2011-01-28 13:00:00,39.94489632784308
2011-01-28 14:00:00,44.88400491560752
2011-01-28 15:00:00,51.58680393277301
2011-01-28 16:00:00,74.62947473009949
2011-01-28 17:00:00,158.47092685875086
2011-01-28 18:00:00,149.37244602045033
2011-01-28 19:00:00,103.53481497104855
2011-01-28 20:00:00,71.06370001367692
2011-01-28 21:00:00,49.06085291171551
2011-01-28 22:00:00,40.762281323657554
2011-01-28 23:00:00,28.917965535900017
2011-01-29 00:00:00,28.25891297683141
2011-01-29 01:00:00,22.05263563260842
2011-01-29 02:00:00,16.04049564492747
2011-01-29 03:00:00,10.154723370912476
2011-01-29 04:00:00,3.0523328497036104
2011-01-29 06:00:00,2.9475168291819953
2011-01-29 07:00:00,10.190917843213654
2011-01-29 08:00:00,22.099063042151077
2011-01-29 09:00:00,37.07469035725468
2011-01-29 10:00:00,58.11687849645649
2011-01-29 11:00:00,60.81013122128649
2011-01-29 12:00:00,75.32775749963184
2011-01-29 13:00:00,79.81806886402161
2011-01-29 14:00:00,74.29002429674098
2011-01-29 15:00:00,78.67381059846244
2011-01-29 16:00:00,78.96782889562057
2011-01-29 17:00:00,68.03350266850227
2011-01-29 18:00:00,67.63107264958234
2011-01-29 19:00:00,56.655095085558
2011-01-29 20:00:00,42.723780093165715
2011-01-29 21:00:00,41.12271183619756
2011-01-29 22:00:00,34.13189363770549
2011-01-29 23:00:00,23.60017706039485
2011-01-30 00:00:00,29.23153262402613
2011-01-30 01:00:00,25.850142422311972
2011-01-30 02:00:00,18.488888821649745
2011-01-30 03:00:00,9.276495989004536
2011-01-30 04:00:00,3.7037689467180854
2011-01-30 05:00:00,2.5376871735526407
2011-01-30 07:00:00,6.472386772807532
2011-01-30 08:00:00,11.89726831970639
2011-01-30 09:00:00,26.002398722237047
2011-01-30 10:00:00,50.08597607423815
2011-01-30 11:00:00,56.81531647939757
2011-01-30 12:00:00,110.04281675887937
2011-01-30 13:00:00,71.53580545545397
2011-01-30 14:00:00,79.9286680365311
2011-01-30 15:00:00,95.45152485908804
2011-01-30 16:00:00,90.91068858058033
2011-01-30 17:00:00,76.40516002761493
2011-01-30 18:00:00,61.66444000314664
2011-01-30 19:00:00,38.270120853937065
2011-01-30 20:00:00,32.18760056366448
2011-01-30 21:00:00,27.063205326220338
2011-01-30 22:00:00,19.275722278184908
2011-01-30 23:00:00,13.269574569226128
2011-01-31 00:00:00,10.94105034390125
2011-01-31 01:00:00,2.9853117288145925
2011-01-31 02:00:00,2.257621273736908
2011-01-31 03:00:00,1.9343542291069515
2011-01-31 04:00:00,1.3911442739754287
2011-01-31 05:00:00,2.209198907051851
2011-01-31 06:00:00,33.35894050852096
2011-01-31 07:00:00,82.063611524205
2011-01-31 08:00:00,164.95756193645053
2011-01-31 09:00:00,94.66891503088412
2011-01-31 10:00:00,39.41196196475667
2011-01-31 11:00:00,38.76342268670337
2011-01-31 12:00:00,53.7768196601628
2011-01-31 13:00:00,51.92255717969559
2011-01-31 14:00:00,47.38046887866103
2011-01-31 15:00:00,43.83491002315514
2011-01-31 16:00:00,69.19352553512738
2011-01-31 17:00:00,144.36255827208444
2011-01-31 18:00:00,141.77313922927337
2011-01-31 19:00:00,125.21111122435285
2011-01-31 20:00:00,55.80352425023142
2011-01-31 21:00:00,30.71648127338088
2011-01-31 22:00:00,29.471565089048305
2011-01-31 23:00:00,16.83786386163791
2011-02-20 00:00:00,28.21346399865561
2011-02-20 01:00:00,20.66169425663966
2011-02-20 02:00:00,14.656500045193932
2011-02-20 03:00:00,7.313144491495988
2011-02-20 04:00:00,2.100041286195106
2011-02-20 06:00:00,2.2860012469464497
2011-02-20 07:00:00,8.074778131571332
2011-02-20 08:00:00,18.374892661058897
2011-02-20 09:00:00,38.60544170543302
2011-02-20 10:00:00,88.49595281671361
2011-02-20 11:00:00,105.1483840700338
2011-02-20 12:00:00,118.95907144287507
2011-02-20 13:00:00,156.79338616968116
2011-02-20 14:00:00,135.28389589536565
2011-02-20 15:00:00,155.31933412572837
2011-02-20 16:00:00,143.87394162998856
2011-02-20 17:00:00,109.81064228021418
2011-02-20 18:00:00,79.12329048784929
2011-02-20 19:00:00,67.72044163193445
2011-02-20 20:00:00,63.478467710208236
2011-02-20 21:00:00,52.44730963756975
2011-02-20 22:00:00,44.76456571366941
2011-02-20 23:00:00,35.77418615463612
2011-02-21 00:00:00,21.394715723690723
2011-02-21 01:00:00,16.25282663263793
2011-02-21 02:00:00,7.349946705319816
2011-02-21 03:00:00,3.6939366806842795
2011-02-21 04:00:00,3.018296667492577
2011-02-21 05:00:00,4.228487782629231
2011-02-21 06:00:00,9.560252710306269
2011-02-21 07:00:00,45.884166877870626
2011-02-21 08:00:00,71.0758393352602
2011-02-21 09:00:00,78.18947510218439
2011-02-21 10:00:00,85.22711582689192
2011-02-21 11:00:00,84.36010442815663
2011-02-21 12:00:00,88.9298839128405
2011-02-21 13:00:00,50.21507859464269
2011-02-21 14:00:00,85.32985403896181
2011-02-21 15:00:00,84.3271286082892
2011-02-21 16:00:00,53.93524405107918
2011-02-21 17:00:00,92.96559652872186
2011-02-21 18:00:00,75.23912992329836
2011-02-21 19:00:00,65.8450693436298
2011-02-21 20:00:00,39.23107595827157
2011-02-21 21:00:00,23.61189174775132
2011-02-21 22:00:00,18.01402389206718
2011-02-21 23:00:00,10.673404684644474
2011-02-22 06:00:00,30.8817610332923
2011-02-22 07:00:00,83.94600737120807
2011-02-22 08:00:00,186.52867009711468
2011-02-22 09:00:00,104.58493084418281
2011-02-22 10:00:00,43.68518420508164
2011-02-22 11:00:00,48.66128647967865
2011-02-22 12:00:00,59.41392984491862
2011-02-22 13:00:00,71.99643557764291
2011-02-22 14:00:00,68.8994910948922
2011-02-22 15:00:00,73.27535999632876
2011-02-22 16:00:00,73.87678680054874
2011-02-22 17:00:00,157.29888420118579
2011-02-22 18:00:00,157.43430168370165
2011-02-22 19:00:00,99.01300500434778
2011-02-22 20:00:00,68.31945635098008
2011-02-22 21:00:00,47.32750339892774
2011-02-22 22:00:00,30.014170017410006
2011-02-22 23:00:00,18.72957674689613
2011-02-23 00:00:00,10.182345981822941
2011-02-23 01:00:00,5.3740248313132275
2011-02-23 02:00:00,1.9937994040255047
2011-02-23 03:00:00,1.4682891609820312
2011-02-23 05:00:00,5.504988800761016
2011-02-23 06:00:00,30.537746192908383
2011-02-23 07:00:00,76.42293636060927
2011-02-23 08:00:00,183.4988235770277
2011-02-23 09:00:00,123.4634064369891
2011-02-23 10:00:00,53.80005290373552
2011-02-23 11:00:00,60.382466181831276
2011-02-23 12:00:00,75.53772589316523
2011-02-23 13:00:00,74.93856428210712
2011-02-23 14:00:00,77.82128132285288
2011-02-23 15:00:00,78.0185834497562
2011-02-23 16:00:00,100.35569787550253
2011-02-23 17:00:00,223.07722700324555
2011-02-23 18:00:00,206.57427101757358
2011-02-23 19:00:00,130.00533374895554
2011-02-23 20:00:00,73.85549323970584
2011-02-23 21:00:00,61.35977630169937
2011-02-23 22:00:00,45.58168007339524
2011-02-23 23:00:00,23.87859794827196
2011-02-24 00:00:00,11.383144413314561
2011-02-24 01:00:00,5.241702014172174
2011-02-24 02:00:00,2.2382910386524633
2011-02-24 03:00:00,1.7717489659909136
2011-02-24 05:00:00,6.026910320360464
2011-02-24 06:00:00,35.614524582181204
2011-02-24 07:00:00,99.89079048806622
2011-02-24 08:00:00,245.24224213805587
2011-02-24 09:00:00,129.43942264589631
2011-02-24 10:00:00,58.965616254634384
2011-02-24 11:00:00,71.23366491723577
2011-02-24 12:00:00,94.73677346963262
2011-02-24 13:00:00,91.27394119383386
2011-02-24 14:00:00,93.6484614890782
2011-02-24 15:00:00,27.116364475994782
2011-02-24 16:00:00,39.33737531704749
2011-02-24 17:00:00,78.58081197813975
2011-02-24 18:00:00,133.79818025086027
2011-02-24 19:00:00,51.02477727285063
2011-02-24 20:00:00,73.9280401679707
2011-02-24 21:00:00,57.267510870073835
2011-02-24 22:00:00,27.826448687283747
2011-02-24 23:00:00,31.02470200670959
2011-02-25 00:00:00,7.46229319954622
2011-02-25 01:00:00,9.232204601872594
2011-02-25 02:00:00,5.8279131082290085
2011-02-25 03:00:00,2.12788499414034
2011-02-25 05:00:00,6.261637736254362
2011-02-25 06:00:00,27.88102857271937
2011-02-25 07:00:00,45.976827814997485
2011-02-25 08:00:00,69.62417803673772
2011-02-25 09:00:00,44.57780406843714
2011-02-25 10:00:00,26.902915103382785
2011-02-25 11:00:00,120.4474249371294
2011-02-25 12:00:00,66.60028391609599
2011-02-25 13:00:00,63.902050489570314
2011-02-25 14:00:00,73.07352708110011
2011-02-25 15:00:00,182.42840768937378
2011-02-25 16:00:00,104.34823653158479
2011-02-25 17:00:00,179.64591001513077
2011-02-25 18:00:00,165.7186259038416
2011-02-25 19:00:00,112.11300578312698
2011-02-25 20:00:00,69.18982730916093
2011-02-25 21:00:00,51.26143676337936
2011-02-25 22:00:00,40.62173354125342
2011-02-25 23:00:00,29.70414939138875
2011-02-26 00:00:00,26.657179210648888
2011-02-26 01:00:00,20.641858880573263
2011-02-26 02:00:00,14.630785897921683
2011-02-26 03:00:00,10.571473063424769
2011-02-26 04:00:00,2.406384910493427
2011-02-26 05:00:00,2.3432434181277184
2011-02-26 06:00:00,2.456401013802558
2011-02-26 07:00:00,8.0594136160527
2011-02-26 08:00:00,12.704186555208947
2011-02-26 09:00:00,55.2177161717186
2011-02-26 10:00:00,99.00167725395214
2011-02-26 11:00:00,110.15525153438898
2011-02-26 12:00:00,121.27595815725317
2011-02-26 13:00:00,131.1800262268956
2011-02-26 14:00:00,128.60129384683964
2011-02-26 15:00:00,129.00950244919673
2011-02-26 16:00:00,127.57749738534926
2011-02-26 17:00:00,117.75677927854545
2011-02-26 18:00:00,90.78650782503148
2011-02-26 19:00:00,72.56559675432231
2011-02-26 20:00:00,58.93697989726272
2011-02-26 21:00:00,47.61918205709753
2011-02-26 22:00:00,45.50762287301817
2011-02-26 23:00:00,42.8674918230241
2011-02-27 00:00:00,26.098774449094673
2011-02-27 01:00:00,25.011011680383586
2011-02-27 02:00:00,21.778413880216945
2011-02-27 03:00:00,10.128233010848248
2011-02-27 04:00:00,3.3891503273378794
2011-02-27 06:00:00,2.489975843407119
2011-02-27 07:00:00,8.575120697128314
2011-02-27 08:00:00,19.75014320465576
2011-02-27 09:00:00,42.83226438432614
2011-02-27 10:00:00,68.7647398099264
2011-02-27 11:00:00,86.66438565955389
2011-02-27 12:00:00,125.14445418675653
2011-02-27 13:00:00,145.35434065133094
2011-02-27 14:00:00,165.74664299651613
2011-02-27 15:00:00,226.07366579734833
2011-02-27 16:00:00,239.6945370144061
2011-02-27 17:00:00,131.31521407185272
2011-02-27 18:00:00,105.16812332205369
2011-02-27 19:00:00,87.84823810619245
2011-02-27 20:00:00,74.41451912309883
2011-02-27 21:00:00,63.902965728744405
2011-02-27 22:00:00,49.64266674781229
2011-02-27 23:00:00,38.62199298357836
2011-02-28 00:00:00,14.837164062849267
2011-02-28 01:00:00,4.061562954198251
2011-02-28 03:00:00,1.81577654973435
2011-02-28 05:00:00,6.327692772235977
2011-02-28 06:00:00,34.90900784292946
2011-02-28 07:00:00,104.01425121407217
2011-02-28 08:00:00,161.97979073578276
2011-02-28 09:00:00,115.81407327448203
2011-02-28 10:00:00,83.05683794081926
2011-02-28 11:00:00,97.39652212284851
2011-02-28 12:00:00,116.92601939979085
2011-02-28 13:00:00,40.28203718783771
2011-02-28 14:00:00,28.964172065112134
2011-02-28 15:00:00,25.48541757163346
2011-02-28 16:00:00,34.18652886721775
2011-02-28 17:00:00,38.379129053225725
2011-02-28 18:00:00,73.92229171885322
2011-02-28 19:00:00,55.045140828055985
2011-02-28 20:00:00,52.738023548392825
2011-02-28 21:00:00,57.497749622509794
2011-02-28 22:00:00,28.41142205637022
2011-02-28 23:00:00,24.718135128688143
2011-03-20 00:00:00,34.95092288406563
2011-03-20 01:00:00,32.30853329132641
2011-03-20 02:00:00,20.01496283961881
2011-03-20 03:00:00,9.805314856935315
2011-03-20 04:00:00,1.3092929055849933
2011-03-20 05:00:00,1.4659562799586312
2011-03-20 06:00:00,1.4070906008652884
2011-03-20 07:00:00,10.019177391610247
2011-03-20 08:00:00,33.32118909509349
2011-03-20 09:00:00,56.832987270102414
2011-03-20 10:00:00,102.68852446490206
2011-03-20 11:00:00,140.48937115172788
2011-03-20 12:00:00,150.70152505070817
2011-03-20 13:00:00,136.1229273376424
2011-03-20 14:00:00,143.73659090571502
2011-03-20 15:00:00,143.48885846202154
2011-03-20 16:00:00,136.0524503627218
2011-03-20 17:00:00,104.42980500274045
2011-03-20 18:00:00,118.71658943137992
2011-03-20 19:00:00,73.16383961535139
2011-03-20 20:00:00,66.20489664943042
2011-03-20 21:00:00,52.29376424951061
2011-03-20 22:00:00,45.58292832291925
2011-03-20 23:00:00,31.671920855569326
2011-03-21 00:00:00,15.758619349885343
2011-03-21 01:00:00,10.222214135383327
2011-03-21 02:00:00,4.0742515593815485
2011-03-21 03:00:00,2.5865021685433507
2011-03-21 05:00:00,11.702516457347194
2011-03-21 06:00:00,43.50973067324285
2011-03-21 07:00:00,66.89915671865592
2011-03-21 08:00:00,186.12727015115712
2011-03-21 09:00:00,105.8984921607283
2011-03-21 10:00:00,69.30467392828523
2011-03-21 11:00:00,90.58535541183758
2011-03-21 12:00:00,86.13620215716418
2011-03-21 13:00:00,114.48425913623436
2011-03-21 14:00:00,116.11825954363772
2011-03-21 15:00:00,159.63477822429905
2011-03-21 16:00:00,209.58888769384131
2011-03-21 17:00:00,422.47912595419524
2011-03-21 18:00:00,371.8015990462062
2011-03-21 19:00:00,300.9438282140057
2011-03-21 20:00:00,248.0456648086019
2011-03-21 21:00:00,91.71078443136817
2011-03-21 22:00:00,110.85279477828561
2011-03-21 23:00:00,56.02075611879829
2011-03-22 00:00:00,38.23079736672305
2011-03-22 01:00:00,5.713508974153093
2011-03-22 02:00:00,7.433101861629076
2011-03-22 03:00:00,3.9114668140953937
2011-03-22 04:00:00,3.883750734454262
2011-03-22 05:00:00,17.675888653789148
2011-03-22 06:00:00,75.64323552708882
2011-03-22 07:00:00,188.8023207909509
2011-03-22 08:00:00,231.23775899724905
2011-03-22 09:00:00,129.6528053267594
2011-03-22 10:00:00,106.2120968933549
2011-03-22 11:00:00,109.36586700541118
2011-03-22 12:00:00,130.95642332917004
2011-03-22 13:00:00,124.63594194267039
2011-03-22 14:00:00,113.50216817302531
2011-03-22 15:00:00,123.45735669215702
2011-03-22 16:00:00,222.11625522664426
2011-03-22 17:00:00,378.08097966469455
2011-03-22 18:00:00,358.37393623477465
2011-03-22 19:00:00,199.11807782881277
2011-03-22 20:00:00,144.37449124441
2011-03-22 21:00:00,100.38862327449056
2011-03-22 22:00:00,78.70161716563673
2011-03-22 23:00:00,48.57202398988491
2011-03-23 00:00:00,18.361089201848138
2011-03-23 01:00:00,9.385783586415739
2011-03-23 02:00:00,4.572482413219223
2011-03-23 03:00:00,3.058920016166044
2011-03-23 05:00:00,9.729729023711482
2011-03-23 06:00:00,58.98205404905602
2011-03-23 07:00:00,108.37672516265226
2011-03-23 08:00:00,216.75098861988678
2011-03-23 09:00:00,134.1045329059408
2011-03-23 10:00:00,55.84703622308892
2011-03-23 11:00:00,59.261957640090124
2011-03-23 12:00:00,51.58653217005153
2011-03-23 13:00:00,51.67399937145581
2011-03-23 14:00:00,74.86524405025689
2011-03-23 15:00:00,82.0570495291356
2011-03-23 16:00:00,146.331002809899
2011-03-23 17:00:00,295.70740334579074
2011-03-23 18:00:00,154.72612247476613
2011-03-23 19:00:00,128.87186776365022
2011-03-23 20:00:00,48.253625297405456
2011-03-23 21:00:00,38.52019022019633
2011-03-23 22:00:00,51.815085810560696
2011-03-23 23:00:00,35.598052669681024
2011-03-24 00:00:00,16.152223255075437
2011-03-24 01:00:00,4.893640282402919
2011-03-24 02:00:00,4.814823571158543
2011-03-24 03:00:00,2.9739263693549227
2011-03-24 04:00:00,2.55307751533666
2011-03-24 05:00:00,10.871518545914268
2011-03-24 06:00:00,53.1024444530614
2011-03-24 07:00:00,69.68821319634574
2011-03-24 08:00:00,103.39700038229773
2011-03-24 09:00:00,122.08248278198472
2011-03-24 10:00:00,38.26761900495651
2011-03-24 11:00:00,53.659279591385115
2011-03-24 12:00:00,67.1009123063028
2011-03-24 13:00:00,76.74416984122003
2011-03-24 14:00:00,71.51575715558211
2011-03-24 15:00:00,68.66319439934198
2011-03-24 16:00:00,99.20048178746907
2011-03-24 17:00:00,204.8471718314354
2011-03-24 18:00:00,190.90926286801988
2011-03-24 19:00:00,125.63834966428024
2011-03-24 20:00:00,83.10398159646815
2011-03-24 21:00:00,65.73507565142783
2011-03-24 22:00:00,56.22342648793338
2011-03-24 23:00:00,36.97096443032711
2011-03-25 00:00:00,22.904930878971996
2011-03-25 01:00:00,8.14110039585062
2011-03-25 02:00:00,7.259746336108989
2011-03-25 03:00:00,3.0577886212477576
2011-03-25 04:00:00,2.2609781883271447
2011-03-25 05:00:00,10.790497705506198
2011-03-25 06:00:00,53.64705582931242
2011-03-25 07:00:00,118.0493614433789
2011-03-25 08:00:00,223.6566199336343
2011-03-25 09:00:00,142.66566504863485
2011-03-25 10:00:00,79.63798734193632
2011-03-25 11:00:00,88.79594257513112
2011-03-25 12:00:00,103.15427964567735
2011-03-25 13:00:00,100.08316311625872
2011-03-25 14:00:00,108.35419414557465
2011-03-25 15:00:00,99.25931023609775
2011-03-25 16:00:00,141.7914460457098
2011-03-25 17:00:00,215.16327400167154
2011-03-25 18:00:00,211.2965456383367
2011-03-25 19:00:00,130.8209443108226
2011-03-25 20:00:00,88.58926765058827
2011-03-25 21:00:00,74.37871672970799
2011-03-25 22:00:00,50.140913812041504
2011-03-25 23:00:00,36.46527550719934
2011-03-26 00:00:00,34.486716210694006
2011-03-26 01:00:00,31.83016046855066
2011-03-26 02:00:00,21.263420956149538
2011-03-26 03:00:00,11.793290384680486
2011-03-26 04:00:00,3.252326368269279
2011-03-26 05:00:00,3.943601328840531
2011-03-26 06:00:00,7.20831140349415
2011-03-26 07:00:00,14.777206092670106
2011-03-26 08:00:00,36.8191822097652
2011-03-26 09:00:00,69.45297135542815
2011-03-26 10:00:00,109.152683076581
2011-03-26 11:00:00,115.4116767573345
2011-03-26 12:00:00,130.71518905314727
2011-03-26 13:00:00,150.01187837774938
2011-03-26 14:00:00,155.44544802534378
2011-03-26 15:00:00,163.07720501657377
2011-03-26 16:00:00,168.66245164456063
2011-03-26 17:00:00,148.81614160302732
2011-03-26 18:00:00,131.4924235071844
2011-03-26 19:00:00,76.6392506401981
2011-03-26 20:00:00,59.868456296823126
2011-03-26 21:00:00,56.347132886931
2011-03-26 22:00:00,52.32446934243773
2011-03-26 23:00:00,36.489604798871476
2011-03-27 00:00:00,35.89732452304237
2011-03-27 01:00:00,30.684848645486298
2011-03-27 02:00:00,22.79459169149957
2011-03-27 03:00:00,11.868724140805229
2011-03-27 04:00:00,4.3766903057299364
2011-03-27 06:00:00,6.047660466028222
2011-03-27 07:00:00,18.81210399605568
2011-03-27 08:00:00,29.664258063158893
2011-03-27 09:00:00,54.857873371860784
2011-03-27 10:00:00,87.28399635679756
2011-03-27 11:00:00,102.8417604409524
2011-03-27 12:00:00,115.61730932208367
2011-03-27 13:00:00,128.05919539324046
2011-03-27 14:00:00,140.2950776492235
2011-03-27 15:00:00,142.8043788557975
2011-03-27 16:00:00,170.25730531108135
2011-03-27 17:00:00,141.85592473075727
2011-03-27 18:00:00,106.8693395756369
2011-03-27 19:00:00,69.01258348804791
2011-03-27 20:00:00,51.535256275436566
2011-03-27 21:00:00,44.50947951266399
2011-03-27 22:00:00,38.74093554299514
2011-03-27 23:00:00,32.46004684766319
2011-03-28 00:00:00,12.922488207543793
2011-03-28 01:00:00,5.03264267900171
2011-03-28 02:00:00,4.601336548234585
2011-03-28 03:00:00,2.9179288674165456
2011-03-28 05:00:00,10.434817370592649
2011-03-28 06:00:00,51.34350262266593
2011-03-28 07:00:00,117.24372959316752
2011-03-28 08:00:00,209.9627087645954
2011-03-28 09:00:00,118.97191145693462
2011-03-28 10:00:00,68.93049206673061
2011-03-28 11:00:00,63.795053395016765
2011-03-28 12:00:00,75.05273571596129
2011-03-28 13:00:00,75.69785329241172
2011-03-28 14:00:00,87.28232130395467
2011-03-28 15:00:00,84.90829387384558
